organism,seedid,oxygenstat,metabolism,gram,mtype,genes,reactions,metabolites,draftcreator,draftcreated,ncbiid,platform,kingdom,phylum,class,order,family,genus,species,file,strain,kbaseid,id,summary_rank,tax,samples,relative,reads
Flavonifractor plautii ATCC 29863,,Facultative anaerobe,"Saccharolytic, respiratory or fermentative",Positive,,744.0,1207.0,970.0,Laura Kutt,04/18/16,411475.0,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor plautii,Flavonifractor.json,Flavonifractor plautii ATCC 29863,kb|g.26645,Flavonifractor,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_SGB15137,Sample_S25265_FMT_DD_01,0.0011214936055350744,11.214936055350744
,,Obligate anaerobe,"Saccharolytic, fermentative",,,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,,Ruminococcus.json,,,Ruminococcus,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_SGB4421,Sample_S25265_FMT_DD_01,0.03771134154818015,377.1134154818015
Phascolarctobacterium succinatutens YIT 12067,Phascolarctobacterium sp. YIT 12067 (626939.3),Obligate anaerobe,"Asaccharolytic, ferments only succinate",Negative,Commensal,560.0,1019.0,833.0,Ines Thiele,06/29/12,626939.0,ModelSEED,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,Phascolarctobacterium.json,Phascolarctobacterium succinatutens YIT 12067,,Phascolarctobacterium,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,Sample_S25265_FMT_DD_01,0.03182855662177729,318.2855662177729
,,Obligate anaerobe,,Negative,Commensal,,,,,,,,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,,Veillonella.json,,,Veillonella,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica,Sample_S25265_FMT_DD_01,0.0011345355140255778,11.345355140255778
Parasutterella excrementihominis YIT 11859,Parasutterella excrementihominis YIT 11859 (762966.3),Facultative anaerobe,"Fermentative, respiratory",Negative,,651.0,1080.0,912.0,Laura Kutt,04/19/16,762966.0,ModelSEED,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella.json,Parasutterella excrementihominis YIT 11859,kb|g.3277,Parasutterella,genus,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260,Sample_S25265_FMT_DD_01,0.010928677216449014,109.28677216449015
,,Facultative anaerobe,,Negative,,,,,,,,Kbase,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia.json,,,Escherichia,genus,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,Sample_S25265_FMT_DD_01,0.0026965803673839306,26.965803673839307
,,,,Negative,Commensal,,,,Laura Kutt,,,ModelSEED,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,Haemophilus.json,,,Haemophilus,genus,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus,Sample_S25265_FMT_DD_01,0.003653723821009016,36.53723821009016
,,,"Saccharolytic, fermentative",Positive,,,,,,,,,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,Bifidobacterium.json,,,Bifidobacterium,genus,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,Sample_S25266_FMT_DD_02,0.0030374897573019815,30.374897573019815
,,,"Saccharolytic, fermentative",Negative,Commensal,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,Bacteroides.json,,,Bacteroides,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_acidifaciens,Sample_S25266_FMT_DD_02,0.21118659018475405,2111.8659018475405
Barnesiella intestinihominis YIT 11860,Barnesiella intestinihominis YIT 11860 (742726.3),Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,622.0,2235.0,1282.0,chenry,09/10/14,742726.0,Kbase,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,Barnesiella.json,Barnesiella intestinihominis YIT 11860,kb|g.27473,Barnesiella,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,Sample_S25266_FMT_DD_02,0.02770536006332072,277.05360063320717
,Butyricimonas synergistica DSM 23225 (1121129.3),Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,,,,chenry,04/15/16,,Kbase,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,,Butyricimonas.json,,,Butyricimonas,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_faecalis,Sample_S25266_FMT_DD_02,0.0054750164214562545,54.750164214562545
,,Obligate anaerobe,,Negative,Commensal,,,,,,,ModelSEED,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,,Odoribacter.json,,kb|g.27487,Odoribacter,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus,Sample_S25266_FMT_DD_02,0.0025619564771235076,25.619564771235076
,,Obligate anaerobe,,Negative,,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,Alistipes.json,,,Alistipes,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis,Sample_S25266_FMT_DD_02,0.15509145376137687,1550.9145376137687
,,,"Saccharolytic, fermentative",Negative,Commensal,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,,Parabacteroides.json,,,Parabacteroides,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,Sample_S25266_FMT_DD_02,0.06631449731157883,663.1449731157883
,,,,,,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,Clostridium.json,,,Clostridium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4751,Sample_S25266_FMT_DD_02,0.035907157987490515,359.0715798749051
,,Obligate anaerobe,,Positive,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,,Eubacterium.json,,,Eubacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi,Sample_S25266_FMT_DD_02,0.013764616375130831,137.6461637513083
,,Obligate anaerobe,,Positive,Commensal,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,Blautia.json,,,Blautia,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4805,Sample_S25266_FMT_DD_02,0.010209209759641508,102.09209759641509
,Eubacterium eligens ATCC 27750 (515620.4),Obligate anaerobe,"Saccharolytic, fermentative",,Commensal,,,,Laura Kutt,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,,Lachnospira.json,,,Lachnospira,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_SGB5076,Sample_S25266_FMT_DD_02,0.0035062207348370575,35.06220734837058
Clostridium indolis DSM 755,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,,1476.0,1430.0,1090.0,Laura Kutt,04/18/16,1304881.0,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,Lacrimispora.json,Clostridium indolis DSM 755,kb|g.209340,Lacrimispora,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina,Sample_S25266_FMT_DD_02,0.0013157746328529825,13.157746328529825
,,Obligate anaerobe,"Saccharolytic, fermentative, acetate converted to butyrate",Negative,Commensal,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,Roseburia.json,,kb|g.26995,Roseburia,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,Sample_S25266_FMT_DD_02,0.03109719746293879,310.9719746293879
,,Obligate anaerobe,"Proteolytic, few carbohydrates fermented",Positive,Opportunistic pathogen,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides.json,,,Clostridioides,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile,Sample_S25266_FMT_DD_02,0.1,1000.0
,,,"Saccharolytic, fermentative, acetate converted to butyrate",Structurally positive but stains negative,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium.json,,,Faecalibacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346,Sample_S25266_FMT_DD_02,0.11764101028031418,1176.4101028031419
Flavonifractor plautii ATCC 29863,,Facultative anaerobe,"Saccharolytic, respiratory or fermentative",Positive,,744.0,1207.0,970.0,Laura Kutt,04/18/16,411475.0,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor plautii,Flavonifractor.json,Flavonifractor plautii ATCC 29863,kb|g.26645,Flavonifractor,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_SGB15137,Sample_S25266_FMT_DD_02,0.0045362986566673215,45.362986566673214
,,Obligate anaerobe,"Saccharolytic, fermentative",,,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,,Ruminococcus.json,,,Ruminococcus,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_SGB4421,Sample_S25266_FMT_DD_02,0.015067728259986103,150.67728259986103
"Holdemania filiformis VPI J1-31B-1, DSM 12042",Holdemania filiformis DSM 12042 (545696.5),Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,721.0,1744.0,1113.0,Ines Thiele,09/06/12,61171.0,ModelSEED,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania filiformis,Holdemania.json,"Holdemania filiformis VPI J1-31B-1, DSM 12042",,Holdemania,genus,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis,Sample_S25266_FMT_DD_02,0.0022622365575743993,22.622365575743995
,,Obligate anaerobe,,Negative,,,,,,,,Kbase,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,,Acidaminococcus.json,,kb|g.2555,Acidaminococcus,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini,Sample_S25266_FMT_DD_02,0.028237404780844345,282.37404780844344
,,Obligate anaerobe,Fermentative,Negative,Commensal,,,,Laura Kutt,04/18/16,,ModelSEED,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,,Dialister.json,,,Dialister,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_hominis,Sample_S25266_FMT_DD_02,0.03768538454928466,376.85384549284663
,,,,Negative,,,,,,,,Kbase,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,,Sutterella.json,,kb|g.27712,Sutterella,genus,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis,Sample_S25266_FMT_DD_02,0.0021610392244026154,21.610392244026155
Bilophila wadsworthia 3_1_6,Bilophila wadsworthia 3_1_6 (563192.3),Obligate anaerobe,"Only anaerobic respiration, nonfermentative, asaccharolytic",Negative,Commensal,819.0,1386.0,1081.0,Ines Thiele,06/29/12,563192.0,ModelSEED,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,Bilophila wadsworthia,Bilophila.json,Bilophila wadsworthia 3_1_6,,Bilophila,genus,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_SGB69261,Sample_S25266_FMT_DD_02,0.008236228040626375,82.36228040626375
,,,,Negative,,,,,,,,,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,,Desulfovibrio.json,,kb|g.207114,Desulfovibrio,genus,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans,Sample_S25266_FMT_DD_02,0.020329047727629758,203.29047727629757
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila ATCC BAA-835 (349741.6),Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,643.0,2274.0,1275.0,Eugen Bauer,08/03/14,349741.0,Kbase,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia muciniphila,Akkermansia.json,Akkermansia muciniphila ATCC BAA-835,,Akkermansia,genus,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,Sample_S25266_FMT_DD_02,0.0932433483654532,932.433483654532
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,,,,,,,ModelSEED,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,Collinsella.json,,,Collinsella,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,UWIBD01P016B1,0.0337199908459161,337.199908459161
,,Nanaerobe,Asaccharolytic,Positive,Commensal,,,,,,,ModelSEED,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,,Eggerthella.json,,kb|g.1738,Eggerthella,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,UWIBD01P016B1,0.004267722503297439,42.67722503297439
,,,"Saccharolytic, fermentative",Negative,Commensal,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,Bacteroides.json,,,Bacteroides,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_acidifaciens,UWIBD01P016B1,0.33357633078725124,3335.7633078725125
Barnesiella intestinihominis YIT 11860,Barnesiella intestinihominis YIT 11860 (742726.3),Obligate anaerobe,"Saccharolytic, fermentative",Negative,Commensal,622.0,2235.0,1282.0,chenry,09/10/14,742726.0,Kbase,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,Barnesiella.json,Barnesiella intestinihominis YIT 11860,kb|g.27473,Barnesiella,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,UWIBD01P016B1,0.0077367142744650275,77.36714274465028
,,Obligate anaerobe,,Negative,Commensal,,,,,,,ModelSEED,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,,Odoribacter.json,,kb|g.27487,Odoribacter,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus,UWIBD01P016B1,0.0027266250959702347,27.266250959702347
,,Obligate anaerobe,,Negative,,,,,,,,,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,,Alistipes.json,,,Alistipes,genus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis,UWIBD01P016B1,0.028326869697029352,283.26869697029355
,,,,,,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,Clostridium.json,,,Clostridium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4751,UWIBD01P016B1,0.03782604041577259,378.2604041577259
,,Obligate anaerobe,,Positive,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,,Eubacterium.json,,,Eubacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi,UWIBD01P016B1,0.005621124278992854,56.21124278992854
,Eubacterium hallii DSM 3353 (411469.3),Obligate anaerobe,,Positive,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,,Anaerobutyricum.json,,,Anaerobutyricum,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii,UWIBD01P016B1,0.0071747347284288445,71.74734728428844
,,Obligate anaerobe,,Positive,Commensal,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,,Anaerostipes.json,,,Anaerostipes,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae,UWIBD01P016B1,0.0026742474949308028,26.74247494930803
,,Obligate anaerobe,,Positive,Commensal,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,Blautia.json,,,Blautia,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4805,UWIBD01P016B1,0.10455189282831663,1045.5189282831664
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,Coprococcus.json,,kb|g.3102,Coprococcus,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus,UWIBD01P016B1,0.005754006142095005,57.540061420950046
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,,Dorea.json,,kb|g.1356,Dorea,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,UWIBD01P016B1,0.027418068488296553,274.1806848829655
,Eubacterium eligens ATCC 27750 (515620.4),Obligate anaerobe,"Saccharolytic, fermentative",,Commensal,,,,Laura Kutt,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,,Lachnospira.json,,,Lachnospira,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_SGB5076,UWIBD01P016B1,0.03462989940350808,346.2989940350808
Clostridium indolis DSM 755,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,,1476.0,1430.0,1090.0,Laura Kutt,04/18/16,1304881.0,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,Lacrimispora.json,Clostridium indolis DSM 755,kb|g.209340,Lacrimispora,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina,UWIBD01P016B1,0.008924678130598265,89.24678130598265
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,,,,Ines Thiele,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Mediterraneibacter,,Mediterraneibacter.json,,,Mediterraneibacter,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB4586,UWIBD01P016B1,0.05457125912947615,545.7125912947615
,,Obligate anaerobe,"Saccharolytic, fermentative, acetate converted to butyrate",Negative,Commensal,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,Roseburia.json,,kb|g.26995,Roseburia,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,UWIBD01P016B1,0.028860279642498574,288.60279642498574
,,Obligate anaerobe,"Proteolytic, few carbohydrates fermented",Positive,Opportunistic pathogen,,,,,,,ModelSEED,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Clostridioides,Clostridioides difficile,Clostridioides.json,,,Clostridioides,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Clostridioides|s__Clostridioides_difficile,UWIBD01P016B1,0.09999999999999999,999.9999999999999
Eubacterium desmolans ATCC 43058,,Obligate anaerobe,,Positive,,591.0,1145.0,955.0,Laura Kutt,04/18/16,1408437.0,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Agathobaculum,Agathobaculum desmolans,Agathobaculum.json,Eubacterium desmolans ATCC 43058,kb|g.241166,Agathobaculum,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens,UWIBD01P016B1,0.01601735830856153,160.1735830856153
,,,"Saccharolytic, fermentative, acetate converted to butyrate",Structurally positive but stains negative,Commensal,,,,,,,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii,Faecalibacterium.json,,,Faecalibacterium,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346,UWIBD01P016B1,0.06455489497411264,645.5489497411264
Flavonifractor plautii ATCC 29863,,Facultative anaerobe,"Saccharolytic, respiratory or fermentative",Positive,,744.0,1207.0,970.0,Laura Kutt,04/18/16,411475.0,Kbase,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor plautii,Flavonifractor.json,Flavonifractor plautii ATCC 29863,kb|g.26645,Flavonifractor,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_SGB15137,UWIBD01P016B1,0.001446086875209166,14.460868752091661
,,Obligate anaerobe,"Saccharolytic, fermentative",,,,,,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,,Ruminococcus.json,,,Ruminococcus,genus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_SGB4421,UWIBD01P016B1,0.07177580614996949,717.7580614996949
Phascolarctobacterium succinatutens YIT 12067,Phascolarctobacterium sp. YIT 12067 (626939.3),Obligate anaerobe,"Asaccharolytic, ferments only succinate",Negative,Commensal,560.0,1019.0,833.0,Ines Thiele,06/29/12,626939.0,ModelSEED,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,Phascolarctobacterium.json,Phascolarctobacterium succinatutens YIT 12067,,Phascolarctobacterium,genus,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium,UWIBD01P016B1,0.009801919896844301,98.019198968443
Parasutterella excrementihominis YIT 11859,Parasutterella excrementihominis YIT 11859 (762966.3),Facultative anaerobe,"Fermentative, respiratory",Negative,,651.0,1080.0,912.0,Laura Kutt,04/19/16,762966.0,ModelSEED,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella,Parasutterella excrementihominis,Parasutterella.json,Parasutterella excrementihominis YIT 11859,kb|g.3277,Parasutterella,genus,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260,UWIBD01P016B1,0.004034514833553163,40.345148335531626
,,Obligate anaerobe,"Saccharolytic, fermentative",Positive,Commensal,,,,,,,ModelSEED,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,,Collinsella.json,,,Collinsella,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,UWIBD01P016B2,0.04884511809220861,488.4511809220861
,,Nanaerobe,Asaccharolytic,Positive,Commensal,,,,,,,ModelSEED,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,,Eggerthella.json,,kb|g.1738,Eggerthella,genus,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,UWIBD01P016B2,0.003606530876718694,36.06530876718694
